Burden_m,Spacing_m,Number_of_Holes,Hole_Depth_m,Total_Explosives_kg,Charge_Factor_kg_per_m,Powder_Factor_kg_per_m3,PPV_mm_per_s,Time_to_Peak_ms,Distance_from_Dam_m,Slope_deg,BVII,BVII_Level,Delta_t,SDI,Dam_State,RDI,RDI_Level,Dam_State_M4,Failure_Flag_M4
2.1155743845534447,2.412667436811585,25,6.294333419405735,256.3929474434665,3.341827085441108,1.1379089737967698,20.692413257540423,189.20321636264416,492.8141814256086,10.0,0.5704823956104177,Moderate,1.0,56.44174800882039,Warning,0.4919580579481681,Moderate,Failed,1
2.633326707814573,2.728539722096151,53,3.510111128301677,346.2826170386715,0.5503279272804497,0.65264156695515,18.257270682952445,55.05744853576513,408.41797519831135,10.0,0.51102302475461,Moderate,1.0,56.952771033575,Warning,0.475137570685712,Moderate,Failed,1
1.8431972482374337,3.006834541709714,56,3.9370029916649822,338.2875438993892,3.394058771713369,0.7920304685010915,24.247062513106407,30.44669510437318,390.5411406111177,10.0,0.7294405239404342,High,1.0,57.68221155751543,Warning,0.6424381397233799,Moderate,Failed,1
1.6154698647431895,3.3807896572587306,19,4.017434359689695,516.4262851219246,6.437901944460099,0.7788195110858265,21.012997321594728,155.94435389236762,356.25117280059567,10.0,0.6972557178047585,High,1.0,58.37946727532019,Warning,0.5766498296005588,Moderate,Failed,1
1.934627179370652,2.078624279682198,39,4.922152630579531,511.9801891552004,4.969916316376113,0.8313879808404239,22.77115574116038,105.09069001467644,124.73368355008115,10.0,0.8569651200604493,High,1.0,59.23643239538064,Warning,0.7521312369210319,High,Failed,1
1.7418319308810066,3.5988207978180853,34,3.926928212160007,507.97425814087376,1.259449359613692,0.3551978600789543,23.472134919525907,92.41640754342332,76.59761939404453,10.0,0.8542029823369175,High,1.0,60.090635377717554,Warning,0.7974263050004264,High,Failed,1
2.89454647851386,3.255800778981816,48,4.634047701198782,56.06738784435619,6.853546172703388,0.6259586293188555,20.4310038130976,57.40558513972093,360.8268418009684,10.0,0.6836960611518602,High,1.0,60.77433143886942,Warning,0.5588087647240014,Moderate,Failed,1
2.712180569346625,2.163518063897744,29,5.627161319380118,462.2500164578885,4.483140086639321,0.9508154464942986,17.50795336614948,114.01958307384054,377.9538000154592,10.0,0.5592806117362679,Moderate,1.0,61.33361205060569,Warning,0.4724720429245602,Moderate,Failed,1
2.450105634765636,3.747157248213554,14,5.321542376448814,467.2720145610527,6.81292521308507,0.4805042259656846,2.1315273712981537,62.133074988491614,71.13784599416292,10.0,0.3242778393387499,Low,1.0,61.65788988994444,Warning,0.2399849756988688,Low,Failed,1
2.8071908852815763,3.8417448010636255,10,4.285474586050342,423.108352570328,4.85166139088772,0.4832205397917243,12.713992324131867,181.30077100454284,467.6232876029816,10.0,0.3777234009675608,Moderate,1.0,62.035613290912,Warning,0.2964818435227825,Low,Failed,1
2.705508115348672,2.122155919709728,39,5.956864710696676,465.9455618402989,4.697663336284549,0.3090815460201222,15.136732868314304,50.88885114930663,91.0132877501049,10.0,0.6549395346524811,Moderate,1.0,62.69055282556448,Warning,0.5704536233294557,Moderate,Failed,1
1.7798550883290538,2.5537552962944075,58,4.732560998375451,513.0837043231897,1.2894438889775928,0.6937337339473887,8.99269626630399,178.02747858659316,178.65524019704108,10.0,0.3856242232898667,Moderate,1.0,63.07617704885435,Warning,0.3601373795468778,Moderate,Failed,1
2.8388384977349665,3.612402559586122,12,4.65962335800885,308.6754797559821,1.7551979985397097,1.0944609426060796,9.316402278779858,116.28703088819782,352.575415759417,10.0,0.303923146187553,Low,1.0,63.3801001950419,Warning,0.2715028840508556,Low,Failed,1
2.3090133628734764,3.4965193807673165,54,2.6367510637566327,326.1276174186459,7.790189423724433,0.3467108492285781,24.1066665613338,167.4127454400958,126.44266748201434,10.0,0.9317032737239184,High,1.0,64.31180346876582,Warning,0.7862526666650445,High,Failed,1
2.711160232746094,2.369042038712754,23,6.446771921428646,118.59273130126476,2.213650600660781,0.4720068385464023,22.50934989966316,145.44073921358145,74.93714979901,10.0,0.8404896886183859,High,1.0,65.15229315738421,Warning,0.7730670665830268,High,Failed,1
2.84413694988524,2.4186986466734206,39,2.991883234118507,261.956735676049,7.83089088492776,0.5790760845084795,21.5311171265392,142.37207117298223,199.0159201238674,10.0,0.8184329282755187,High,1.0,65.97072608565972,Warning,0.6780753637293953,High,Failed,1
1.977005212457796,2.740944205582764,59,3.4245236497105864,403.8508489514814,4.489345298931975,0.9585522629077916,11.338271439240543,71.62570346206059,394.6872086848306,10.0,0.3744735512215452,Moderate,1.0,66.34519963688126,Warning,0.3010854482378187,Low,Failed,1
1.665077886791515,2.9690459703820427,13,2.706787348966108,479.21987688100097,1.5184178529795285,0.8765720335223277,2.3150666594050344,54.44041697971866,236.15540554336715,10.0,0.1665733576235146,Low,1.0,66.51177299450478,Warning,0.1526413437164278,Low,Failed,1
1.8419027438129123,3.236509543060592,27,5.060011867347654,169.4650037301658,1.2447665206526972,0.6743495141236695,3.845111668481424,50.068383259349744,343.8378148585727,10.0,0.1463080605742702,Low,1.0,66.65808105507905,Warning,0.1326847082672334,Low,Failed,1
2.1406616829393847,2.7378272791395446,46,3.39880470789072,125.80259453757948,2.06648053029305,0.983162045332538,9.180516469004884,172.86641484132184,310.8285937526615,10.0,0.3275332609175362,Low,1.0,66.98561431599659,Warning,0.291250030809811,Low,Failed,1
2.72702214888374,2.925069432266296,34,3.220041749890894,414.6731024752707,7.442279975190019,0.8486679104912116,2.362086998900571,165.8810958492138,59.99831691151118,10.0,0.3454709365144921,Moderate,1.0,67.33108525251107,Warning,0.2522619531995193,Low,Failed,1
2.7910958748845154,3.494941876267513,57,2.8542223368929656,51.03393593870085,3.606126682461701,1.106436719691497,2.3944449840495565,93.7089703223384,494.842994170568,10.0,0.0522548388148693,Low,1.0,67.38334009132595,Warning,0.0102462853954792,Low,Failed,1
1.510428195796786,2.073366405781196,10,2.9132358284960627,148.1049213690314,3.465757009946857,1.0362240742248237,23.08187593777545,35.156876564326375,68.6426399687245,10.0,0.8770299104946262,High,1.0,68.26037000182058,Warning,0.7916194688401593,High,Failed,1
2.2661209538663485,2.5048738886880413,62,4.838682801770355,65.98925918917456,2.849046958026305,0.5275322454802804,18.241645548738244,82.62792787571709,485.5112319418183,10.0,0.4982440344941136,Moderate,1.0,68.75861403631468,Warning,0.4316697624096175,Moderate,Failed,1
2.1261165047231687,3.426699171769105,55,5.252831463466382,141.78681482017902,1.6029638792494127,0.5442947198707802,9.105987771567513,127.67525628601317,297.4388802639792,10.0,0.3266959905145877,Low,1.0,69.08531002682928,Warning,0.2967709075343208,Low,Failed,1
1.8331617157060955,3.790413675374399,24,4.089515953857604,149.72560395902786,4.158883978943049,0.412820828213147,5.050825284821922,96.33659935119104,483.42156217927993,10.0,0.1416028202471325,Low,1.0,69.2269128470764,Warning,0.0863925715859149,Low,Failed,1
1.6797980510005242,3.023354884231332,18,4.419588326368293,263.2204771127168,1.47535836883354,0.6032682531457108,13.767621511586771,158.23596101176904,101.63911973622596,10.0,0.5669829574579351,Moderate,1.0,69.79389580453434,Warning,0.5285605776735817,Moderate,Failed,1
2.006422757105442,3.0642269705306315,24,5.243870943931936,271.27991857760577,6.766101772867457,1.1995895268471848,2.1229616996503826,199.54833622776323,270.68383363348096,10.0,0.2119596927961648,Low,1.0,70.00585549733051,Warning,0.1283113848306249,Low,Failed,1
2.9143645558687785,2.214344022679552,58,2.5695191607419186,530.8443588356308,3.2779773970647987,0.6651760517535549,23.58351610873732,46.3150968052904,126.2768413397264,10.0,0.8566038755937291,High,1.0,70.86245937292425,Warning,0.7726052354618981,High,Failed,1
1.984804398031133,2.8948247336469093,33,3.792522628281114,330.56034187435387,3.3110267583634725,0.4984395912201957,11.540747745945788,97.33365573531876,72.93869466009909,10.0,0.5441860707337977,Moderate,1.0,71.40664544365805,Warning,0.4861033673826634,Moderate,Failed,1
2.278185932615049,3.065234532910046,13,6.392390992281386,447.8726210867575,4.055048213623669,0.9862345960279976,11.253703970458654,91.8869413649562,327.8881017780402,10.0,0.40357090984447,Moderate,1.0,71.81021635350253,Warning,0.3361723979639187,Moderate,Failed,1
2.554528438342767,2.48494100726946,21,4.820448918781873,107.27554685615809,3.830957848743137,0.7882239031163905,10.983652974380991,67.85358122230065,143.50253943276115,10.0,0.4958735539518627,Moderate,1.0,72.30608990745439,Warning,0.4320611244625616,Moderate,Failed,1
2.0454444035689407,2.5384864618987617,46,3.516898319589973,173.99131550503162,7.961434797944912,0.4346413045742572,3.594551598918589,47.63814817685502,314.46365822939566,10.0,0.2453548659238324,Low,1.0,72.55144477337822,Warning,0.1425097758775345,Low,Failed,1
2.957673124081441,2.7545683262092453,46,4.586920186544853,436.6188925382722,4.590358409137269,0.6426207130447792,16.681411515212012,22.481502133035253,100.56401687704354,10.0,0.6921214892790355,High,1.0,73.24356626265725,Warning,0.6056889455851411,Moderate,Failed,1
2.943670942413167,2.0401423955554527,52,3.870613952483661,79.04217825769045,1.1615127784240302,0.673022743985409,18.859083251452127,178.5526702725027,199.39391214471624,10.0,0.6530571118286022,Moderate,1.0,73.89662337448586,Warning,0.6076858336527504,Moderate,Failed,1
1.8776734437380465,2.644158331166357,15,4.628979955305196,317.6287142340642,5.051580061826975,0.9784467305122966,17.550884144530677,89.77125256040034,401.7346511239612,10.0,0.5548176005476155,Moderate,1.0,74.45144097503348,Warning,0.460317712761632,Moderate,Failed,1
2.245872758838578,2.422896013993089,48,3.002966047226596,379.6529311146136,1.6368821965240996,0.318604232002714,5.184016346576069,104.41014851500928,246.67318482898443,10.0,0.2439117796949851,Low,1.0,74.69535275472846,Warning,0.2221172717793965,Low,Failed,1
1.9513174647251543,2.654994704355829,55,3.030858615277109,381.1801042288646,0.7320323354850649,0.5421176821184794,15.31332386481863,184.218989158174,332.4854367038014,10.0,0.4720974292980109,Moderate,1.0,75.16745018402648,Warning,0.4402267747643901,Moderate,Failed,1
1.9272607415662013,2.2395242636385024,33,3.0741694481575714,62.61304619742312,7.780566152579361,0.7658366711839697,15.098143135961838,157.49519072803008,341.3560733354957,10.0,0.5552262114671912,Moderate,1.0,75.72267639549366,Warning,0.4296209106566248,Moderate,Failed,1
1.5553304210317993,3.78105456147979,20,6.259279167707367,227.15940232605203,6.301541686509229,0.541962068207559,21.97344812265179,34.795240182265005,429.6897697942821,10.0,0.6817443967890806,High,1.0,76.40442079228275,Warning,0.5608588909474568,Moderate,Failed,1
2.4143465009698453,3.1871849071080973,22,5.431595673365367,400.0698580770347,7.850817443103252,0.865590642677099,10.71993614263988,117.42979384547104,196.2152574829886,10.0,0.5126559995782356,Moderate,1.0,76.91707679186098,Warning,0.39569422286913,Moderate,Failed,1
2.254018534843292,3.358204638288979,43,3.149527578649284,131.9498548820839,4.0840883601668185,0.733680731347155,10.544176704166986,94.02793253871624,359.2830031621329,10.0,0.3662366656128099,Moderate,1.0,77.28331345747378,Warning,0.300002945458896,Low,Failed,1
1.577218126874984,3.578342477214677,34,3.2533963350624058,432.4786065804293,4.491931483617321,0.6255392293736226,16.226122350518267,161.47010378996492,482.72711317077454,10.0,0.4644094943667488,Moderate,1.0,77.74772295184053,Warning,0.3802889317015701,Moderate,Failed,1
1.917969696354917,2.9968843978581146,16,5.423317899483505,460.258864847521,1.7625271693934768,1.1542877641834608,16.5606710304888,147.60418404627035,378.6095004610406,10.0,0.4955998964579089,Moderate,1.0,78.24332284829843,Warning,0.4472263613400351,Moderate,Failed,1
2.8623988289499804,2.173840576174848,61,3.124655379168696,590.0830547453799,2.351805700006892,0.8689435492678117,12.793560228493178,141.17708716310366,270.4417145229851,10.0,0.4567041306862676,Moderate,1.0,78.7000269789847,Warning,0.4086996887595173,Moderate,Failed,1
1.859342836000459,3.074213083637096,13,3.4382451733393147,165.4130971710252,6.789119111771211,0.416947235041147,12.190365333599685,74.7035187411804,333.82285002136814,10.0,0.4634484614147591,Moderate,1.0,79.16347544039945,Warning,0.3574582920077265,Moderate,Failed,1
1.7173423081368346,3.173682236041758,17,6.353387331281596,503.8218672163634,3.171392353381956,0.804082527699056,13.3653964246713,162.94310877585835,382.85730399339866,10.0,0.4211430865408834,Moderate,1.0,79.58461852694033,Warning,0.3609330811196533,Moderate,Failed,1
2.2341791404163445,3.49087894836866,29,3.5212260989137274,336.16311730525973,6.701112303473143,1.0026586678808107,21.80404188857617,19.95434616302363,325.52409456224257,10.0,0.740442372949405,High,1.0,80.32506089988973,Warning,0.6145872695943441,Moderate,Failed,1
2.978475681165901,2.863319092459359,38,5.146529401484587,255.40442787929533,5.817602932152738,0.9376407277435176,12.60683872883993,40.328731272111774,57.50411607042762,10.0,0.6166407197403705,Moderate,1.0,80.94170161963011,Warning,0.5227236100619013,Moderate,Failed,1
1.8630829072672503,2.2551606055911275,63,6.414525149602122,117.30721652884787,1.828781939538992,0.4548803063657334,23.61843121530592,73.76842186580322,137.64807395925163,10.0,0.8318774485744832,High,1.0,81.7735790682046,Warning,0.7671712893059963,High,Failed,1
2.5082033211088177,2.5675518115974487,62,3.9971870685591706,454.5280835681457,4.305847745898066,1.1751779991360929,13.5920865627155,24.593413803163443,414.7106977469597,10.0,0.4249648772752621,Moderate,1.0,82.19854394547986,Warning,0.34909641144528,Moderate,Failed,1
2.6424294229930765,2.72616459279727,60,2.570063963448249,179.7216795290279,5.580404911390376,0.7039322811719453,23.831615943160504,54.6489127315914,172.69279129061812,10.0,0.8685117538190156,High,1.0,83.06705569929888,Warning,0.7531975237293,High,Failed,1
1.8564563159886,3.2918344826632024,54,3.476589161689497,254.2821010301752,2.262779111028689,0.4431225033662351,21.155133742988745,167.72868676960445,379.2029538025103,10.0,0.6326793909948324,Moderate,1.0,83.69973509029371,Warning,0.5675640856331194,Moderate,Failed,1
2.5923245229177896,3.141556609337824,55,5.823508765366822,84.39822479355264,6.730163828900577,0.4621761787153331,10.335920420164069,190.16779218011507,217.4540968587644,10.0,0.4748897391419884,Moderate,1.0,84.1746248294357,Warning,0.373746292102968,Moderate,Failed,1
2.05167469907888,2.7121934517956925,19,5.958435343820147,490.7518037007355,4.586207431588901,0.3884114929701724,21.863752689822167,67.8744475970962,284.8479476710744,10.0,0.7365930921763517,High,1.0,84.91121792161205,Warning,0.6388735907172314,Moderate,Failed,1
2.448458745890369,3.97303049758596,52,5.574077458095164,471.6236881844038,1.739315378319524,1.0231662975914408,4.53145553662565,60.25800275787926,80.58798491873166,10.0,0.3194741055702417,Low,1.0,85.23069202718229,Warning,0.2977387903483035,Low,Failed,1
2.4502945661413422,3.211549638713774,43,2.952439276306292,453.48870652327184,4.872383196234519,0.4098274448896638,23.27608503288933,63.17960392682111,131.5515024723693,10.0,0.8662203456264275,High,1.0,86.09691237280872,Warning,0.7615848958466702,High,Failed,1
2.303662026112137,2.474453583471989,35,5.682041486785613,214.6939307705377,7.997853531169356,0.4126127314275722,16.52780084690651,62.76662659666033,480.73863358365554,10.0,0.5209612731916855,Moderate,1.0,86.6178736460004,Warning,0.3893228168931705,Moderate,Failed,1
1.6354346550816126,2.2035649452408075,50,6.174711187974017,145.41404084627646,1.6289111874756017,1.065424453284754,3.250987216013157,16.826734615334868,450.5621240511113,10.0,0.0749311098829253,Low,1.0,86.69280475588333,Warning,0.0574739003497768,Low,Failed,1
2.752953743383857,2.305718278368664,58,4.902438170184944,400.6542954586264,6.625676975896461,0.6101436760028036,16.817904643968667,186.11410580291053,343.52379990457257,10.0,0.587511983207389,Moderate,1.0,87.28031673909072,Warning,0.4735781048864571,Moderate,Failed,1
1.981170097457604,2.491915456769016,12,6.26350142535226,322.8915112622707,2.0548175239066846,0.3277721138772652,24.40769604532939,50.6026468983624,256.8400688235818,10.0,0.79078516835028,High,1.0,88.071101907441,Warning,0.7213305403441181,High,Failed,1
1.7797777655997813,2.321362746519111,15,5.80735553484751,148.03885679755285,6.367912470950655,0.3467057695665698,3.605415056136465,89.80077407546693,354.0925818028507,10.0,0.2022329054240171,Low,1.0,88.27333481286502,Warning,0.1206619059437879,Low,Failed,1
1.561162712332146,2.3731340481026115,14,5.167886067963629,427.251199077425,6.009334423410599,0.4279534020335059,14.757817324941986,11.84050772078387,328.3746300922725,10.0,0.5291202940023295,Moderate,1.0,88.80245510686734,Warning,0.4279328566757286,Moderate,Failed,1
2.3863394147823627,2.570190337387694,14,4.808740946846992,595.119537501717,2.753670392003243,0.4920540131781206,19.199270044465564,173.01146727386086,305.84851502207545,10.0,0.6245599143336356,Moderate,1.0,89.42701502120097,Warning,0.5571644520729021,Moderate,Failed,1
2.5163465427634235,2.3467471905895096,63,3.894294668967882,460.9707732581208,2.943673381733374,0.8986315748145648,20.63594749408922,148.91989544643428,76.62968233859382,10.0,0.7959979621373034,High,1.0,90.22301298333828,Warning,0.7229186439056086,High,Failed,1
1.5248817433917845,3.7935308492528494,56,3.1371497809712205,456.9925126770865,6.443910439721893,0.4415936520016453,11.518031702378304,189.8836466830036,334.7611747976781,10.0,0.4391808699369155,Moderate,1.0,90.6621938532752,Warning,0.3392760267258592,Moderate,Failed,1
2.268139587448921,2.1604674913232844,32,4.919815690762164,572.6720141118254,3.960841339154845,0.4069869520593647,6.695830860869589,158.50694104731582,396.0140200570258,10.0,0.2345788711927337,Low,1.0,90.89677272446794,Warning,0.1784151422322193,Low,Failed,1
1.839743662796907,3.0490227791405093,58,3.772446214472478,161.6150021661962,5.981135215338566,0.9882472273286512,2.973872411764828,69.6042372898924,497.336744590509,10.0,0.0990909820458517,Low,1.0,90.9958637065138,Warning,0.0240716063643779,Low,Failed,1
2.4677591856141747,2.8207936539793232,18,5.965754670110582,361.0524807067922,1.6098811052437607,0.9039497554739228,15.333701613236167,57.09593815840049,54.98534866743936,10.0,0.639396764778165,Moderate,1.0,91.63526047129196,Warning,0.5957488182149809,Moderate,Failed,1
1.761549643507487,3.964757233817213,44,6.473347749434514,588.8056932686359,6.894183364261651,0.6917917993097125,12.416954616155047,142.56609843512567,378.57805398980446,10.0,0.4463034825009132,Moderate,1.0,92.08156395379288,Warning,0.3384131710149757,Moderate,Failed,1
2.536406607153699,2.2240778043361047,29,5.50971105046229,140.911761033596,5.8316353751173935,0.7943787943320935,23.821121088443352,79.18142725199489,307.3051921711912,10.0,0.7963884097877126,High,1.0,92.87795236358058,Warning,0.6777393847708395,High,Failed,1
2.080103019450806,2.7957111980914835,58,2.861926781148203,435.13857769448657,7.302071066261254,0.5807856182937766,3.393912877442925,117.58085299299717,245.3234792364305,10.0,0.2694491186342375,Low,1.0,93.14740148221482,Warning,0.1758557394483627,Low,Failed,1
2.905094983105102,3.9389408665507375,51,3.654742382122552,372.19558028454605,1.4927928427622934,0.7342503782118246,17.76409289925813,11.188919495029344,107.40657855711687,10.0,0.6777052472267735,High,1.0,93.8251067294416,Warning,0.6303028922423495,Moderate,Failed,1
1.70628141621899,3.73101425178796,44,2.936438527062999,372.56350070378886,4.9476087527044825,0.7560053840844712,2.574223108761315,21.758283319290296,234.0883168856943,10.0,0.2209336397474428,Low,1.0,94.04604036918904,Warning,0.160602331987686,Low,Failed,1
2.011599526575388,3.63414414189856,59,5.102046591166863,433.71884513604135,4.993404387802439,0.6485135440602863,5.942986064342483,111.71990882451372,209.46973234376088,10.0,0.331145913379066,Moderate,1.0,94.37718628256808,Warning,0.2628294225128417,Low,Failed,1
1.6702102818608835,2.5158056540898794,27,5.560763458223139,561.2893075816263,3.1509555541008685,1.1159149896049465,12.432316998225184,117.55361282515138,186.273450040434,10.0,0.504115537432797,Moderate,1.0,94.88130182000089,Warning,0.4462208788133505,Moderate,Failed,1
2.887040427417844,2.341775174780132,26,6.202699323522847,480.4200669182359,3.9384981842694335,0.3144556784829055,12.462066184465968,152.7760594472753,378.8958304949935,10.0,0.4079059966831945,Moderate,1.0,95.28920781668408,Warning,0.3394205016039916,Moderate,Failed,1
2.816009030071472,3.337286439848862,33,4.252689385647951,80.8748568789155,0.784861724673901,1.0039541367821214,17.771112487473808,35.07341072855273,365.32648457791873,10.0,0.524392183131832,Moderate,1.0,95.81359999981592,Warning,0.4864361599781658,Moderate,Failed,1
1.8869124415727327,3.858751978255172,12,6.105502598353777,519.0004109316412,6.09395028970259,0.4119445481171918,22.9348998019584,107.50478591378796,315.0590409414102,10.0,0.7703483098413454,High,1.0,96.58394830965726,Warning,0.6501330196620266,Moderate,Failed,1
2.4899760690512687,3.11352578602786,41,6.011564636165311,174.04773145915294,4.619918595523806,1.0177926244834794,16.69773965504318,46.94505244202084,472.3991659820175,10.0,0.4853071421276356,Moderate,1.0,97.0692554517849,Warning,0.3984437814421293,Moderate,Failed,1
2.725833300301824,3.1432253789398,44,3.7687828670615935,257.3027906050046,0.9330578890188032,0.8543207241090491,23.9313072505847,27.70726271691199,207.4344728813845,10.0,0.7898315525121365,High,1.0,97.85908700429704,Warning,0.7364122106577313,High,Failed,1
2.3328012173991937,2.5599581873205683,47,5.975602502162284,303.9530474868102,5.605669197203642,1.058950281842762,22.277159717193943,87.99420087150537,159.7108719695808,10.0,0.8318714619731264,High,1.0,98.69095846627016,Warning,0.7196217600379066,High,Failed,1
2.29447586753401,3.538985866383874,22,4.0026890075269055,314.4983004141883,4.00086557923391,0.3877628930768076,15.443495297208177,41.03396313692088,345.1564908942798,10.0,0.5124130986476387,Moderate,1.0,99.2033715649178,Warning,0.4365686804197658,Moderate,Failed,1
1.8627784363506767,2.3740874971150467,56,3.687477098241123,289.34921959044624,0.7584594456875,0.8030825706897966,21.177214871133028,52.13857585654053,139.46632742183132,10.0,0.7470975442464,High,1.0,99.9504691091642,Warning,0.7020395593962198,High,Failed,1
1.6396541517088488,2.647358472808487,34,5.096298635177572,565.5443118187254,7.772057951360715,0.7509790922359774,16.779285037443582,70.33537017520533,191.75472823254108,10.0,0.6864995400203042,High,1.0,100.63696864918452,Warning,0.557328488157384,Moderate,Failed,1
2.84582363692999,2.850872877232834,18,3.813524911540324,438.3104542152135,7.618341073170804,0.9355738646670226,3.806830111245724,59.28379614120729,151.07109803369818,10.0,0.3380657594676415,Moderate,1.0,100.97503440865216,Warning,0.2393416043477294,Low,Failed,1
2.850627085744996,3.01522075736891,13,5.020834993316576,397.1438552761885,4.346768121103982,0.7808614967043082,19.032988634968728,26.64234650712981,81.11910547332556,10.0,0.7666347878742397,High,1.0,101.7416691965264,Warning,0.6783110685875586,High,Failed,1
2.449652185909902,2.4848194648301605,23,4.939327221994779,77.41311528061786,1.2025431552943264,0.7866611104197937,4.182894149148963,27.08408652334344,422.37443373605305,10.0,0.1114909996998686,Low,1.0,101.85316019622626,Warning,0.0976926798441484,Low,Failed,1
2.008544686573051,2.229673649478407,46,4.753755709393835,547.152331643206,6.159659161989438,0.6866363492184582,15.663903953103386,46.717388894491954,164.54324431474754,10.0,0.6484116755376907,Moderate,1.0,102.50157187176394,Warning,0.543231981477573,Moderate,Failed,1
2.0238143619189914,3.221240084883265,43,4.021678816931191,550.1646056046179,4.189483250792968,0.5779509816066067,18.16072473473926,19.6062457123124,262.8623765043593,10.0,0.638208746417247,Moderate,1.0,103.1397806181812,Warning,0.5538962811482531,Moderate,Failed,1
2.588933518305359,2.5772611064805115,20,4.693998886605908,479.1171848865563,2.768356087170349,0.7340379251269729,3.5301349888496705,129.02683373861615,69.49187296444038,10.0,0.3109345313578081,Low,1.0,103.450715149539,Warning,0.2776373627985353,Low,Failed,1
2.845665389928865,3.1624764428452243,50,4.885941899941686,53.86606209749053,4.185636331464176,0.4066431228915605,7.30827704031023,64.59207613669138,364.7027598136894,10.0,0.272496757324606,Low,1.0,103.7232119068636,Warning,0.2119881382293803,Low,Failed,1
2.830629636397676,2.308725430548405,12,4.682747553981894,81.50413809269284,4.418331090540983,1.1653620050847762,23.060461342017945,63.15173387612349,198.75245103783087,10.0,0.8164842675703349,High,1.0,104.53969617443391,Warning,0.7183892790846749,High,Failed,1
2.669813318786436,2.9622802037096347,37,4.277677811004806,173.87303624766935,4.720337742667544,0.9429696872639384,16.175233321356615,73.07967590517538,385.1315275231445,10.0,0.520522480711312,Moderate,1.0,105.06021865514523,Warning,0.4334605844676623,Moderate,Failed,1
2.463047469231432,3.065178865103172,38,2.5586682281850552,122.24217447969868,3.809177852414949,1.157220405019062,7.664578432642227,135.9312920998471,235.58137721053976,10.0,0.3497187352818558,Moderate,1.0,105.40993739042707,Warning,0.2934617616771576,Low,Failed,1
1.6262099474925733,2.103647073644854,18,4.848246830804603,269.3598163370512,5.043164773542925,0.5040546440969669,17.88563473640415,175.4204374818632,138.09002288253106,10.0,0.7114781063044687,High,1.0,106.12141549673156,Warning,0.6163580324646359,Moderate,Failed,1
1.7424430711419203,2.6732085563878414,12,3.1737775405708786,557.4426819482843,7.39051032954783,1.0914069181588752,15.725857659118862,154.2265171855713,280.9287870269161,10.0,0.6016224918070097,Moderate,1.0,106.72303798853856,Warning,0.4798565348684482,Moderate,Failed,1
2.8478312827906187,2.2688293538779485,34,5.070303875788758,309.63323880834906,3.217010653239434,1.0279109861071845,13.536241098112813,148.23055374276805,108.7270518368479,10.0,0.5797185336561435,Moderate,1.0,107.30275652219473,Warning,0.518524904347448,Moderate,Failed,1
2.409643589489385,2.1267499409455355,43,5.537377311691464,57.37144453769108,5.942873474149618,0.9094371712119064,24.452300424725927,102.03432526416135,248.24262194284765,10.0,0.8488209966365434,High,1.0,108.15157751883126,Warning,0.7273038000978429,High,Failed,1
1.5137955774249443,3.9799204647798905,21,4.501781236522966,205.5101292683191,7.208394176181741,0.8625262674766851,17.719436880372704,141.82305582380823,192.78746483921896,10.0,0.7051390955154091,High,1.0,108.85671661434668,Warning,0.5814438835576692,Moderate,Failed,1
1.652207314299048,2.644707689949446,51,4.669454659918953,74.52719960512884,3.919844568199527,0.584894698741083,10.635145522361992,115.0248499263808,460.3818128898349,10.0,0.3101650181737237,Low,1.0,109.1668816325204,Warning,0.2459273610133971,Low,Failed,1
2.495252653662084,3.6197488917092695,18,6.305914238663965,69.95819243742619,3.8259187728642807,1.0347697064685275,20.401688937767965,51.08760035544049,77.41792477432398,10.0,0.8006838820273804,High,1.0,109.96756551454776,Warning,0.7163258246470472,High,Failed,1
1.507592375769328,2.509281309527528,24,5.888669445490297,201.64591920255373,5.015877390160846,0.7513639153317604,22.34541573718732,49.63178987079964,362.30783634758393,10.0,0.7127781746352941,High,1.0,110.68034368918306,Warning,0.6082618135642752,Moderate,Failed,1
1.741212077126248,3.3630054444478583,49,6.156946063805879,201.58678627342,4.935550695668661,0.3638024183021568,4.880072868887122,66.31448130630386,132.23802469434617,10.0,0.3432646717389753,Moderate,1.0,111.02360836092204,Warning,0.2780477781340943,Low,Failed,1
2.323100684049879,3.520455719779373,34,5.755065153278346,482.9196314308823,6.549420067447078,0.581576844769617,6.61271849044113,183.0525074842645,193.5702834495079,10.0,0.3798782162329318,Moderate,1.0,111.40348657715498,Warning,0.2892993214629076,Low,Failed,1
2.53784279653904,3.1912774812156885,14,2.9356733673869257,586.1590590296115,4.073625378337195,1.1417673886907949,6.9732212099389335,114.00881967214792,236.98132837792969,10.0,0.3328002714527533,Moderate,1.0,111.73628684860772,Warning,0.2745220365362992,Low,Failed,1
2.4779418892539007,2.9431523771003167,20,3.095967423880779,254.16390163949904,7.970922122295809,1.0656122345443615,17.89787161589043,149.4420216303552,458.6067902187384,10.0,0.5719444379889022,Moderate,1.0,112.30823128659664,Warning,0.4376672940889749,Moderate,Failed,1
1.83640396419084,2.823681828294537,43,4.606495189075838,285.8877833735712,0.946036766504606,1.1837151282688851,15.869909766225517,75.84616436514405,159.1602197332213,10.0,0.5875980717154949,Moderate,1.0,112.89582935831211,Warning,0.5516490056233916,Moderate,Failed,1
